produce U and not 7 and ]	U 3 ]
produce N and not 6 and A	N 4 A
produce i or i or 2 or j	2 i i
produce : or C or Q or ;	; :
verify : <sep> f z w H *	no
verify . and ! <sep> 0 9 w ! & X .	yes
verify 0 or y <sep> H s	no
verify not k and and not = <sep> , v ) C U O 9	yes
produce / and h	/ h
produce f and U	U f
produce [ and o	o [
verify ; or i or 7 or < <sep> 2 o q	no
verify : and not 9 and and not v <sep> = Y W < c [ :	yes
verify not O and and not N and and not O and and not J <sep> > ? Y T * ~ & k f d & J O N	no
verify not l and and not J and and not O and and not u <sep> V ( [ / E < ) J l O u	no
verify ] <sep> M ] d t , H	yes
verify i or F or R or < <sep> L	no
produce r or j or w or 2	j r 2
produce r or &	& r
verify 3 and not L <sep> p ^ 1 5 L	no
verify r <sep> . x E r @ N q Q	yes
produce { and e and ;	{ ; e
produce & and not M	& ^
verify } or { or Y or K <sep> :	no
produce f and / and Y and )	Y / ) f
produce B and 0	0 B
produce r and l and I and T	I r l T
produce not B and not 6 and not E and !	* i @ !
produce t and f	t f
produce % and not 9	% \
produce not P and s	Y s
verify @ and not t and and not + <sep> \ Y x k + t	no
produce F or =	=
verify w and 1 <sep> u ! g L ' * r	no
produce ' and Z	Z '
verify M and v and o <sep> & o c 7 n v M	yes
produce \ and not r and A	\ ^ A
verify b or E <sep> z !	no
produce not I and . and not Z and not N	A . h O
produce g and 3 and not [	g 3 -
produce ] or 8 or s	s 8
verify not f and and not ) and and not 5 and and not $ <sep> x U q { { : F	yes
produce k and N and C	N C k
verify not h and and s and not b and and not # <sep> j ; % # b h	no
produce not + and 6	| 6
produce l and ; and J	l J ;
produce F or ] or c or =	] c F =
produce J and l and e and @	@ J e l
produce " or * or " or	" * "
produce not 8 and L and not q	n L t
verify # or ' or D <sep> | D {	yes
produce not , and not _ and not b and not g	& ; & U
produce % and N	N %
verify d and 0 and ) <sep> v E / ] 4	no
produce not Q and not !	V $
verify @ <sep> - H O 3 #	no
produce _ and P and x and x and	_ x P x
produce not ) and not x and not g	* t M
verify not / and and not ; and and not ` and and not p <sep> J ) Q 6 @	yes
produce } and D and b	b } D
verify not O and and not / and and not c and and 3 <sep> { - y F / O c	no
produce 0 and k	0 k
produce - and b	- b
verify not 2 and and not H and and u <sep> 4 s T 3 u	yes
verify M or 2 or ^ <sep> ^ } Y 2 4 :	no
produce N and @ and "	" N @
verify _ or d <sep> g & - ] @	no
produce not 2 and Z and Z and not u	D Z Z $
produce not , and ` and )	" ` )
verify { and + and 6 <sep> - [ C 1 3	no
produce : or &	:
verify ` or o <sep> ` > o s W M	yes
produce " and not { and not y and not T	" Q " H
verify Y and f and - <sep> ' R + Y f U , * - k	yes
produce H and G and : and !	! : H G
produce 9 and not z and G	9 . G
produce not W and not -	N C
produce * and :	: *
verify not & and and not o and and not G and and not p <sep> 0 : ~ \ 4 a > D ' 8 H p G & o	no
produce Z and 9 and H	Z 9 H
produce not I and . and % and not e	d . % z
verify S or ) or b <sep> { $ S Y ) ? b s	yes
produce R and not L and ) and 5	R Q ) 5
produce d or ' or M or 9	' 9 M d
produce not E and not #	z k
produce { or j or 9 or k	9
verify not ( and and - and not w and and not y <sep> - ' E {	yes
verify N and H and p and G <sep> 0 A	no
verify 3 and ^ <sep> W 3 ^ Y ; / ?	yes
verify 1 or T or 5 <sep> K j T c - 2 F	yes
produce z or Z or 0	z 0 Z
verify 2 and : <sep> + .	no
verify h <sep> h	yes
verify > and U and W and q <sep> q U > W	yes
verify [ and a <sep> A 2	no
verify C or S or ? <sep> , S 5 C \ ? > ?	yes
verify ~ and b and } <sep> C : S 0 B 7 .	no
verify not R and and not o and and not 8 <sep> e D B o d E * s 8	yes
produce J and Z and 6	J 6 Z
verify \ or S or T or 4 <sep> u	no
produce { or d or N or u	N d
verify 2 and ] <sep> &	no
produce ! or : or Q or &	: Q
verify X or P or ! <sep> T 2 _ R X ] 0 G !	yes
verify " or F <sep> Z ; $ i | v	no
verify % and ) <sep> v a % W A H D ) |	yes
produce h and [ and ~	[ ~ h
verify _ and not - <sep> > Q ^ S ] -	no
produce not = and not R and not 5	T F 4
verify not 9 and and not L and and not m and and Q <sep> ] p > * { [ ; ? S m L 9	no
verify not 0 and and # and y <sep> & k y ` # G I h	yes
verify a and 6 and not ( and and = <sep> C - (	no
verify j or < or G or ^ <sep> G ; j S < ^ ~ 5	yes
verify * and J and o <sep> } Y w J / + v	no
produce J or ; or +	; + J
verify $ or b or _ or - <sep> E s R	no
produce c or v or 5 or g	g v c 5
verify 2 <sep> ) / m f 2 #	yes
produce | or # or ;	#
produce V and !	V !
produce y and \	y \
verify not h and and not a <sep> , Q	yes
produce not l and not @ and not A and not +	/ , } ^
produce { or #	{ #
produce 4 and not P and not 5	4 d E
verify d or $ or S or \ <sep> / 2 k q ^ ,	no
verify , <sep> | M y	no
verify { and r and 0 and Z <sep> M W . R r h	no
verify t or = <sep> P i =	no
verify ? and not 5 and and not D and and not @ <sep> 1 k ? : r T Y C E N	yes
verify C <sep> H O C 6 j {	yes
produce not ( and not D and not o and not 3	p 7 l ^
produce x and n	x n
verify i <sep> ( X N + m &	no
verify ] and R <sep> < R T	no
produce M and *	* M
verify i and ] and u and 9 <sep> 3 z m	no
verify k <sep> J , = a x k X	yes
verify W <sep> U W	yes
produce not j and not " and V and z	4 y V z
produce not d and & and not G and not d and	6 & Z \
produce 4 and R and 5 and L	R 4 5 L
produce not } and not S and s	n 8 s
verify ! and M and z <sep> 1	no
verify V and } and 6 <sep> &	no
verify not i and and not " and and not . <sep> > ) y i . "	no
produce > and 4 and not t	> 4 +
produce ! and @ and u	u ! @
verify [ and T and % and e <sep> C : D Y n	no
produce not ) and not -	f c
produce j and X	X j
produce W and g and 1 and ?	g ? W 1
produce ) or a	)
verify E <sep> z B T C ! E	yes
verify D and s <sep> 9 l	no
verify T and @ <sep> G + d O ! y >	no
produce & or " or r or i	r i " &
produce Z and # and not O and not i	Z # A E
produce u or M or i or 0	0 i
verify + and 5 and y <sep> { 5 y ( +	yes
produce not V and not j and not ! and not A	T u & b
verify + and ' <sep> @ ' c j +	yes
verify a or = <sep> = a } n z < l Y A	yes
produce H or r	H r
produce ~ or f or ^ or t	t ^
produce not d and not G and not m	7 g M
verify ~ <sep> ~ u K {	yes
produce G or m or E	m
verify c and & and 3 and : <sep> 3 : & c 6 z D	yes
produce not J and % and not Q and 9	d % j 9
produce 2 or ' or y or |	y
verify + and k and y and % <sep> k [ + % y	yes
verify T <sep> I P X | Z o A	no
produce i or \ or .	\
produce 1 or q	1
produce not x and not K and not t	? m ~
verify not ) and and not ( <sep> 8 d 6 ( )	no
verify y <sep> H U X y	yes
verify ( and K and 0 <sep> y 1 ) j ( ` 0 K	yes
produce , or [ or [ or ^	[ [ , ^
produce not [ and not x and not , and not `	L L T z
produce not j and not + and not T and not J	- r W A
produce x and - and h	h x -
produce | and 2 and j and N	2 N | j
verify not . and and not 7 and and not R and and not * <sep> 0 A C \ e g ; Z S 2 R 7 * .	no
produce - or 1 or S	S -
verify p <sep> p <	yes
verify _ and } <sep> ; } k v _	yes
produce 4 and > and D and -	> 4 D -
produce not r and & and not O and +	' & ; +
verify M and . and not W and and not L <sep> ^ h . ' o t q l ) M T	yes
verify not g and and . and R <sep> K a I g	no
verify j and U and 8 and u <sep> :	no
produce ] or _ or > or x	_ ] x
produce X and Q and ' and 6	X ' Q 6
produce P and ^ and ) and <	) < ^ P
produce s and b and x and D	D s x b
produce i or |	|
produce d or y	d
verify [ and # and not t and and V <sep> # V [ s	yes
produce c or n	n
produce S and q and not p and =	S q { =
produce Q and ; and T and %	; T Q %
produce U or K or S or L	U L S K
produce ) and ) and <	< ) )
produce < or R or -	R < -
verify r and not a and and not V <sep> + ^ # f + V a	no
verify A and t <sep> A t	yes
produce not = and not S and not 3	g L t
verify > or " or 3 <sep> i w N > "	yes
verify ; <sep> v	no
verify R and L <sep> 4 L ! R h F ] 9 ,	yes
verify Q <sep> 9 Q [ & J	yes
verify I and * and " and J <sep> J 2 I " * *	yes
produce ' and T	' T
verify y and | and { <sep> } h < W V	no
produce x and ^ and 1	x 1 ^
verify 9 or : <sep> e b A c m >	no
produce ; or . or {	. { ;
produce l or G or N	N l G
verify not V and and not s and and not t <sep> 7 w d B h O 1 x	yes
verify ( <sep> q ( F	yes
verify not l and and o and not c and and not 7 <sep> # z 5 G x @ > d P o '	yes
verify E and } <sep> h	no
verify not b and and 0 <sep> 5 P a " h D 0 / 0	yes
produce not w and not V	7 7
produce x and not ? and not ? and	x ] Y
verify C or b or Z or t <sep> O 3 E b C ' Z t + ! V	yes
verify r or f or a or C <sep> 5 d 8	no
verify ; and : and o <sep> G P	no
produce b or o	o
produce Q or M or :	Q
verify not x and and b <sep> b e }	yes
produce not R and not a and not g	e Y f
produce 9 and G	G 9
produce C and not z and not E	C I %
verify not : and and not u and and 3 and not W <sep> l N E 8 V u S ( & W : u	no
produce not F and not h and t	y @ t
verify Y or e <sep> w R U	no
verify q <sep> 7 i 6 Q _ K	no
verify ' and not y <sep> ! M 1 x Z y	no
verify i <sep> x	no
verify 9 or 8 or O or N <sep> 7 > - G = 3 j	no
produce I and not % and not ; and not z	I h u B
verify b and k <sep> K 2 b , $ i k X	yes
produce + or & or d or M	+ d &
verify l or F <sep> ~ ) {	no
verify c or & or > or N <sep> U m b j	no
verify \ <sep> H \	yes
verify y <sep> o B	no
verify l and N <sep> w D 1 l ; ( N ,	yes
verify ! <sep> 2	no
verify not K and and not w <sep> b i	yes
produce not 1 and not q and not g and not (	h / L 0
verify not 7 and and not J and and not ] and and not & <sep> = ` L q O ] 7 & J	no
verify not ' and and h and not 0 <sep> g P ~ U Y ! 0 '	no
produce H and @	@ H
verify not ? and and [ and not V and and not x <sep> # < S p D ~ z * ~ ~ x V ?	no
produce } and not q and > and not D	} & > d
produce _ or < or 4 or v	v _ 4 <
verify ` and J <sep> 1 - a J U `	yes
produce not Q and not H	\ _
produce not j and | and k and &	] | k &
verify f and w <sep> } Z X i # B	no
verify u and " <sep> < " g u	yes
produce h and [ and 8	[ h 8
verify Z or Y or { or | <sep> S	no
verify t and - and not A <sep> H P A	no
verify not - and and not E <sep> a 2 D E -	no
verify not m and and I <sep> E { 0 < Z % = ? m	no
verify > <sep> n a o ( M	no
verify 6 and ~ <sep> l % ~ n 6 g c	yes
produce / or - or t or U	/ U
produce not = and P and p and ~	J P p ~
verify not F and and not p and and not X <sep> , p ' } ? O M ~ P	yes
produce R or ] or P or (	P ] ( R
verify V and y <sep> ; > _ V y G	yes
produce ' or w	w
verify P and 7 and z and 3 <sep> 3 7 R ! \ P z	yes
produce + and # and 0 and B	0 # B +
produce W or W or S	W W
verify not P and and < and z <sep> o l # B p O d X P	no
produce not ~ and D	( D
verify _ and not E <sep> E r Z F ! 8 E	no
produce z or l	z l
produce not 6 and not *	/ z
produce f and W and ^	f ^ W
produce c or 4 or 1 or a	4 1
verify z or W <sep> @ J W ` z % :	yes
verify 2 and ` and I and G <sep> * V	no
verify g or G or 7 <sep> > s |	no
verify k or } <sep> /	no
produce not @ and e	j e
verify : or / or ! <sep> / " s i }	yes
verify P <sep> ^ L v m : e	no
verify not d and and ~ and not Y <sep> k U I # 2 d Y	no
verify * <sep> B ; * ]	yes
verify 2 <sep> Y N 2 [ 7 q M w	yes
verify # <sep> # r	yes
verify . and L and ; and < <sep> e	no
verify E and y and D and { <sep> y E M f v # { D V	yes
verify x <sep> [ |	no
produce ! or ! or | or 2	| 2
produce not u and not 2 and I and not u and	4 3 I \
produce not 3 and p	8 p
verify > or o or U <sep> 3	no
produce 0 and j and y	0 y j
verify not R and and not > and and not B <sep> , V 9 2 S a	yes
produce not O and not * and not 9 and not 0	V 4 f ;
verify L or G or ] <sep> w ] L	yes
produce not Y and not ^	- 7
produce @ and j	@ j
verify not ! and and 9 <sep> v * * !	no
produce not $ and not x and not [	z ] 2
verify J <sep> \ 6 h V # J s <	yes
verify 2 and ] and not P <sep> Z & ] ? 2 >	yes
verify 8 <sep> A 8	yes
verify % <sep> % C & Z : ] . c	yes
produce H and j and not 9	H j q
verify P or n <sep> P n	yes
produce not , and not D and not 7	* z v
produce not J and not j and not j and not I	} U Y z
verify 4 and = and - and e <sep> * N	no
produce 6 or + or Q or J	J 6 + Q
produce W or 3	3
produce not j and not & and not k and not Z	J F S .
produce G or % or "	G %
produce U or P or 7	7 P U
verify k and = and not ? <sep> h y J h ?	no
produce not ' and not G and not %	f M l
verify 6 or r <sep> r 6 - G	yes
produce p and _ and not -	p _ }
verify = <sep> = ^ : n e	yes
verify S and a and b <sep> v h ^ - 0	no
produce 8 or x or U	U 8
verify not e and and not Z and and not + <sep> D . Z - @ h G d z 2 e + Z	no
produce | or y or w	y |
produce W and g and W and Y	Y W W g
produce Q and not &	Q $
verify O and . and o <sep> / {	no
produce H or d	H d
verify not r and and not ' <sep> # : " p 6 @ S g n	yes
verify * and not W <sep> P R * S (	yes
verify not s and and not # and and not s and and <sep> W C F t b	yes
verify not k and and not h and and not @ <sep> h j 4 < A > @ k h	no
verify R <sep> R : g ^ C N	yes
verify j or ` or q or L <sep> V	no
produce N and V	V N
verify , or 1 or a or $ <sep> k	no
verify V and s <sep> ( 2 f K	no
produce ] or L	L
verify j <sep> T "	no
produce G and r	G r
verify I or 8 or W or M <sep> _ 8 ~ o W d D F k	yes
produce R and L	L R
produce ? or x or s	s
produce ~ and S and = and 4	~ 4 = S
verify " <sep> S ? M j	no
produce o and 7	7 o
verify M or * or j <sep> 2 e j * F	yes
produce * and * and A	* * A
produce o or -	o
produce & and J	J &
produce \ or 2 or V	\ 2 V
produce H and i and j and T	T H i j
verify \ <sep> Q q H	no
produce i or C or X	i X
verify not f and and not 0 and and r and \ <sep> h \ r U	yes
verify \ <sep> j 8 ] M J	no
produce not l and ! and not 2 and not H	y ! y J
produce not A and not V	1 Q
produce not . and not +	p S
produce W or R	R W
produce not $ and ( and not ) and 7	H ( / 7
produce T or G or &	T & G
produce 5 or 4 or D or ^	5
produce not a and not a and	l h
verify \ <sep> ; c P ^ 0 \ l	yes
produce not H and not V and not e	9 T v
produce i and A and &	i A &
verify r <sep> n R ) r	yes
produce T or H or A	T
produce v or R or a or ,	a R
verify not N and and not F and and i <sep> > w ] A % F N	no
produce l and ! and not Q	l ! %
produce T and \	T \
verify 5 <sep> U u d 4 x = }	no
produce not P and not f and not p	e p S
produce not ] and not =	k K
produce not = and not K and not _	P $ #
verify $ <sep> -	no
produce not _ and not 4 and not S and not W	= k ! r
produce d and m	m d
produce 9 and w and y and \	y 9 w \
verify ! or n or g <sep> g 1 . c	yes
verify h <sep> j 6 g	no
verify N and ] and * and q <sep> ' O	no
produce 9 and & and J and d	& J 9 d
verify not @ and and - <sep> t { @	no
produce M or @ or 2	@
produce I or j or G or H	j G H I
verify f and s <sep> f s 6	yes
produce B or # or C	C
verify 9 <sep> ] _ b V .	no
verify ? and x and r and f <sep> Q i 7	no
verify ; and G and U and j <sep> & ; G 4 G " j > U	yes
produce C or w	w C
verify / or q or * <sep> q / *	yes
produce 3 and ~	3 ~
produce T and k	T k
verify ~ or ) or S or A <sep> ) 2 " S l A z ~ I r	yes
produce ' and ; and J	J ; '
verify { or Y or e <sep> e C Y {	yes
verify not I and and not > <sep> c y L I >	no
verify = <sep> z d o	no
produce 8 or D	8
verify 2 and F and < and N <sep> 8 V 6 N / m < 2 F +	yes
produce not @ and not l and not e and not |	O u - >
produce @ or d or !	@ ! d
produce not L and 7	_ 7
verify W or ` or 8 <sep> ; W ' 8 $	yes
verify ~ or A or ~ or S <sep> v z 3 Z	no
verify not u and and not ! and and M <sep> V J u a M ? u ] _	yes
produce not i and not J and not M	u L p
produce L and 5 and ^	L 5 ^
verify X or L or 7 or W <sep> , ' B - 7 e 2	no
produce " and not u and " and	" N "
verify P or . or U <sep> r < h ' . P U	yes
verify X and 3 and & and Q <sep> C U c 2	no
verify . <sep> > u B .	yes
verify O or N <sep> ( 7 : { . @ R O	yes
produce T or A or @	A @
produce 2 and " and J and 6	J 6 " 2
verify 0 and h <sep> ! 3 > D p	no
produce 0 and | and H	0 | H
produce not G and "	B "
verify W or j <sep> & ? {	no
produce @ and w and ! and N	N ! w @
produce P and not x	P :
verify q or * <sep> |	no
verify S and = and 0 and } <sep> H { ~	no
verify 4 and E and d and h <sep> 1	no
verify ~ and not % and and ) <sep> A k 5 ~ ) &	yes
verify c or * or v <sep> # 1	no
verify V or s <sep> [ M V o W	yes
produce $ and ( and x and [	( [ $ x
verify > and 9 and > and <sep> > [ 9 3 K >	yes
verify 1 and y <sep> w 7 }	no
produce F or v or D	D v
verify not / and and not R and and not J <sep> | O ? s E	yes
verify o and m <sep> w m t o	yes
produce R and > and -	R - >
verify ! <sep> | ] 0 !	yes
produce a and P and Y and not b	a P Y 3
produce & and ; and not % and not l	& ; ' x
verify $ <sep> K I $ 9	yes
verify not s and and not y and and not D <sep> E , \ K D s y	no
produce J and J and 9 and V	V J J 9
produce \ or w	w \
produce ! and H and # and O	O # ! H
produce 6 and not E and j and M	6 | j M
produce C or 2	2
verify F <sep> F	yes
verify not 2 and and not " <sep> < $ ~ 2 "	no
produce Y and t	Y t
produce e and 9	e 9
produce A and not z	A W
verify 5 and C and not _ <sep> C z > L j i D 5 1	yes
verify ' <sep> > e 1 4 9 ] X '	yes
verify / <sep> 9	no
produce " or z or k	" k
produce not D and not $ and U and ^	z 6 U ^
verify U <sep> J u U +	yes
verify P and p and M <sep> % , m i g P	no
produce t and -	t -
verify c and not I <sep> . ` \ } E g ! c	yes
verify [ or w or ? <sep> " X l M j	no
produce not s and not -	e s
produce n and ,	n ,
produce 5 and b and c	5 b c
verify I and not J and and L and o <sep> # f ] ; 3 ? J	no
verify # <sep> ^ 5	no
produce not z and not w and not | and not J	) x E h
produce ~ and f and 5	~ 5 f
produce - and not ] and not ~	- z W
produce . and \	\ .
produce O and T and . and . and	O . T .
produce 7 or ( or P or ^	( P
produce not X and not J and not l and not "	L > 7 \
verify - or S or h or a <sep> N g . o ; z	no
verify O <sep> F O . > | 0 b k	yes
produce x or s or v	v
produce ' or A or "	' " A
verify % <sep> N 0 & e	no
produce s or R	s R
verify not D and and + and not t and and T <sep> " _ Z L N D t	no
produce s and c and x and $	c s x $
verify " or F or ] <sep> = ] p U F # ) [	yes
verify , <sep> u , e ^	yes
verify * or P or X <sep> X :	yes
produce r or G	G
produce x and R and ( and s	R s ( x
produce not W and ~	L ~
produce X and 6 and y and T	y T X 6
produce not ^ and K and )	> K )
verify q <sep> Q x H 8 b <	no
produce not w and not j and not \ and not w and	k B U !
produce not e and not m and i	L f i
verify z <sep> N i t @ *	no
verify / or ^ or 2 <sep> > ^ j ) U 2	yes
verify m and not 7 and and not : and and not W <sep> M m ! b X	yes
produce & and d	d &
verify ? <sep> h . < n	no
produce q or K or x	q x
produce not u and not @ and not :	n = d
verify Z <sep> y Z k @ N _ 3 0	yes
produce n or p or h	h n p
produce a or F or 7	F
produce 5 or s or 7 or 4	s 4 7 5
produce not ^ and h and ] and not b	7 h ] 1
produce < and K	< K
verify G and X <sep> o n	no
verify not R and and not g and and not o <sep> " S ] j i g R o	no
produce R and v	v R
verify t or 6 or ( or E <sep> E U k /	yes
produce not " and not J	u z
verify & and m <sep> m V > & {	yes
verify not % and and not r <sep> ] | ! ) Z	yes
produce # or * or 6	#
produce not Z and X and not " and z	# X E z
verify 5 or f or _ or } <sep> H ! T n / ) m	no
produce ( and not b and D	( # D
produce T and 2 and e	T 2 e
verify J and m and X and i <sep> 3	no
produce ? and not h and 5 and L	? * 5 L
verify V and 4 and \ <sep> 3 g ^ U @ \ 4 V b	yes
produce R or q or - or F	q
verify o <sep> / < v W Y r	no
verify ( or T or S or # <sep> G < , # m Q c S	yes
produce ~ and = and ,	~ , =
verify R <sep> I s	no
verify not d and and [ <sep> O u [ N d	no
produce t and / and ~	/ t ~
produce not N and not m and not {	O t ,
verify D <sep> ; C g * [ \	no
verify W and not > and and X and not ` <sep> ) " j K \ - X & H > `	no
verify v <sep> v ; H	yes
produce g or W or v or s	W v
verify not M and and not U and and not m and and not M and and <sep> Q " K s . p : J ]	yes
verify @ and = <sep> = @	yes
produce not j and not u and not H and not 2	/ 0 Y F
produce ! or J or + or J or	J + !
produce y and not X and not N and not j	y ) d T
verify 6 and @ <sep> z	no
verify P <sep> "	no
produce ! and + and T	+ T !
produce not ( and [ and Y	^ [ Y
produce not 9 and not r and not & and not G	E S m *
verify not 9 and and not M and and not Q and and not ; <sep> Q n 0 8 m ; 3 I q K	yes
verify } and not , <sep> y # t & r ,	no
produce j and y and ! and &	! & y j
produce o or < or p or 7	< o
produce : and C and z	z C :
produce not D and not 4 and not f and not q	J s 4 w
produce Z or X or B	B X Z
produce not 7 and n and not U	r n X
produce / or p or s	p / s
produce f and not q and ] and <	f # ] <
produce R or 8 or n or c	R 8
produce B and E and & and #	E B & #
produce j and z and C and w	w j z C
verify & or . or R <sep> j R ] . # ( T	yes
produce " or m or Z or A	m "
verify not 5 and and not + and and V <sep> d o D ~ + 5	no
verify E or ) or , or V <sep> n S H	no
verify q and 3 and 9 <sep> 9 5 q 3 j	yes
produce + and % and G	G % +
verify f and K <sep> " & k	no
produce . or "	.
verify \ and } and a and 4 <sep> \ H 4 6 a 4 n } 1	yes
produce g and R and = and >	> g = R
produce 0 or m	0
produce e or ;	;
verify M or c <sep> q	no
produce e and z	z e
verify not Q and and not o <sep> I a f k y U m	yes
verify m and 2 and o and M <sep> ( K w c \ 8	no
produce h or S or P	S P h
produce not J and not ; and not y	2 e t
produce ~ or ` or ] or )	~ )
produce not g and not -	? a
verify E <sep> E	yes
produce not R and not R and	] )
produce C and .	C .
produce not J and not : and not r	B 3 N
verify not . and and 7 and not q <sep> e 3 x J f , 8 1 q .	no
produce @ or X or *	@ *
verify L and v and U and not j <sep> F { L v L U W h |	yes
verify b <sep> A F m 1 G 9	no
verify not w and and not = <sep> e b [ a J 7 N w =	no
produce | and w and 0 and X	0 w | X
produce 7 and not W and not >	7 5 s
verify 7 <sep> * ` w 5 F M	no
verify / <sep> *	no
produce % and not Z	% +
produce x or 7	7 x
produce B and not J and not l and not X	B ? { F
verify / <sep> p K ~ 7 h	no
produce not I and not %	} "
verify not - and and not 0 and and not { <sep> X z } { - 0	no
verify W <sep> & W	yes
verify not g and and not L and and not ^ <sep> ( j $ . m ; M k x	yes
verify a and w and 6 and , <sep> d	no
produce / or ? or [	? [
verify ( and # and = and w <sep> h ~ p r	no
verify Z or \ or ' or = <sep> A ) F G ; $ 1	no
produce o or U or f	U f
produce K and D	D K
verify + or y <sep> i y	yes
produce not @ and Z and e	# Z e
verify not L and and not i and and 3 and not " <sep> Q e = W . T 9 F Q L i "	no
verify not 3 and and 2 and v <sep> 4 t 7 3	no
verify W and 8 <sep> } x l	no
verify not J and and : and B and not / <sep> F B / : = 1 ] ~ s ! '	yes
verify % and 4 and = and E <sep> ' 4 % b } = { n E /	yes
verify not | and and not Z <sep> W R 1 , * I 3 K Z |	no
produce not 4 and ] and ^ and not a	; ] ^ ]
produce b and P	b P
produce m or ! or # or e	m # ! e
produce not E and not O and N	R 9 N
produce Q and E and %	% Q E
verify ` or > <sep> V K C > c ` l	yes
verify not T and and not % <sep> o B	yes
produce R and not U and 1	R D 1
verify U or ^ <sep> '	no
produce not d and not \	b w
produce | and 2 and not d	| 2 X
produce 4 and ] and [ and ^	^ [ ] 4
produce Y or ) or 4 or ,	Y
verify 8 and > <sep> 9 8	no
produce V or \ or A	V A
verify not q and and P and not 7 <sep> U s 8 : ~ b / 7 q	no
verify j and B <sep> U > j g B . C ,	yes
verify n and not B <sep> K " b B	no
produce not f and not <	N l
produce not u and not m and not G	K E $
verify j or & or q <sep> q U g	yes
verify v and O and not N <sep> v [ O Z P p l R r Q	yes
produce A or + or w	+ A
produce not 5 and not n	O G
produce z and " and ! and " and	! " " z
verify | or V <sep> V x R a v 1 k |	yes
produce . or +	.
produce 6 or k	k
produce d or 6 or V	V 6 d
produce Y and [ and W	Y [ W
verify K and - and A <sep> K E A & -	yes
produce x or Y or b or v	b
produce I or j	j I
produce t and D and 8 and c	c D 8 t
produce ` and , and o and ` and	` o ` ,
produce J or A or C	A C J
verify not B and and n and not 8 <sep> W m X . S g o f B 8	no
produce c and 3 and f	3 f c
verify ; <sep> ; & F v	yes
produce 4 and ~ and p	p ~ 4
produce ? and not t and P	? C P
verify l and I <sep> | 2 ` 9 ( x	no
produce not o and not 3 and , and not U	3 o , /
produce a or - or L	- a L
verify 8 or p or O <sep> #	no
verify j <sep> j n	yes
verify " and & <sep> K 7 |	no
verify h and | and x <sep> h	no
produce not M and not Q	[ b
produce l or | or 0 or O	l 0 O
verify j and g <sep> j w g	yes
produce N or N or l	l N N
produce not + and y	C y
produce h and } and n	} n h
verify j and not z and and l <sep> j K l 0 N	yes
verify H <sep> G h ? 2 : A	no
verify ^ <sep> ^	yes
verify 3 and not L <sep> 3 9	yes
produce e or w or # or M	M w # e
verify not K and and % and f and E <sep> G t K	no
verify R <sep> + U - F . c ,	no
verify not - and and ) and Z and E <sep> ] + I 6 y U q a -	no
produce e and % and &	e & %
produce ` or ] or n or [	[ ] ` n
produce not q and P	4 P
verify 2 and / <sep> U g H M	no
produce & and 2	& 2
verify not = and and not ) and and C and not = and and <sep> ? l n b f Z ) =	no
verify < <sep> K 4	no
produce 7 or _ or ]	]
verify Y <sep> ;	no
produce not B and not V and not e	m h B
produce 1 or c	c
verify i or v or J <sep> o - C	no
produce $ and s	s $
produce , or 7 or Y	7
verify $ or } or S <sep> 1 2 . \ / K N	no
verify , <sep> t ? G Y M	no
produce [ or x	x
verify f and x <sep> H x & f a f L 1	yes
produce T or . or m	m
verify m or . or G <sep> { | q Q # m ? 1	yes
verify not : and and not G <sep> d L V	yes
produce - and L and ,	- L ,
produce E and w and not u and m	E w Z m
verify F or G <sep> M ] L	no
verify 7 <sep> 7	yes
produce * and k and 0 and y	0 k y *
verify 1 or S <sep> ` P 7 S + j S ]	yes
verify \ and y and d and [ <sep> Y ~	no
verify S <sep> j O S # " >	yes
produce b and not h and f and x	b w f x
produce not - and not L and v and [	l | v [
produce g or h	h
verify S or # or | <sep> | # S	yes
produce E and not e and not B	E S >
verify U <sep> U	yes
verify 1 and ( and Y and + <sep> + { 1 ( Y	yes
verify = and A <sep> Z F K 4 L P M	no
produce m or Z or ! or e	m Z !
produce A or A or " or \	A "
produce t and 5	t 5
verify u and * <sep> u 3 , z * R ' ^ P	yes
verify ( and not r <sep> ] K (	yes
verify not # and and not 5 and and not [ and and not y <sep> F R t v u # [ 5 y	no
produce not u and not i	F 2
produce P and P and 3 and <	< 3 P P
verify not k and and not _ and and not @ <sep> B A + O	yes
verify ` and J and Q and ! <sep> ! S ` J Q	yes
produce s or / or ? or b	s b
verify I or R or c or > <sep> 0 Q B	no
verify not % and and } and s and not r <sep> h a e * G X < = % r %	no
produce 3 and not F	3 &
produce not q and not P and [ and not >	- \ [ H
verify * and P and Q <sep> 0 , Q * * P U g	yes
produce C or I or r or j	C
produce not T and C	H C
produce | or z	| z
produce 1 and h	1 h
produce o and F and - and 8	- 8 o F
verify w and - <sep> # - g u T w N X $	yes
produce 5 and / and 1	/ 1 5
produce " or C	C
verify not % and and not e and and ~ <sep> N " _ ~ e G !	yes
verify not @ and and - and A <sep> L 9 1 @	no
produce N or i	i
verify e and $ and [ <sep> ! s O	no
produce M and j and I	j M I
produce not R and o and not )	Q o O
produce $ and ] and P and F	$ P ] F
verify Y <sep> ; " Y ! c K	yes
produce ) or >	>
produce * and not ; and N	* { N
produce 9 or : or I or X	9 I : X
produce d or u or V or I	u
produce not z and not M and not M and not C	/ i > \
produce y or d or T	d T
