! or g or 3 or e verify . ! 3 e g <eos>	erm erm erm erm erm yes	1 3 5 6 7 12 13
E and { and d verify \ e c ( - p <eos>	erm erm erm erm no	1 3 4 5 11 12
| or h produce <eos>	erm erm |	1 2 3 4
{ or # or 6 produce <eos>	erm erm erm #	1 3 4 5 6
not { and not T verify X M { T <eos>	erm erm erm no	2 4 5 9 10
not U and 3 produce <eos>	erm erm _ 3	2 3 4 4 5
= or w verify = & , <eos>	erm erm erm yes	1 2 3 6 7
j verify J x h K 0 <eos>	erm erm no	0 1 6 7
` and Y produce <eos>	erm erm ` Y	1 2 3 3 4
` and not p and not y and not L verify M j O C l + I p y L <eos>	erm erm erm erm erm no	1 4 7 9 10 20 21
f and not u and S verify > t i 7 a o ~ u <eos>	erm erm erm erm no	1 4 5 6 14 15
E or x or * verify l Z F k x # G <eos>	erm erm erm erm yes	1 3 4 5 12 13
} verify h * <eos>	erm erm no	0 1 3 4
e and y and " and m produce <eos>	erm erm erm erm m y e "	1 3 5 6 7 7 7 7 8
G and k and not % verify # k , G <eos>	erm erm erm erm yes	1 3 5 6 10 11
` or $ or i verify i $ ` 2 <eos>	erm erm erm erm yes	1 3 4 5 9 10
X or B or S verify S <eos>	erm erm erm erm yes	1 3 4 5 6 7
[ and not C and t and Y produce <eos>	erm erm erm erm [ F t Y	1 4 6 7 8 8 8 8 9
E or g or X or . produce <eos>	erm erm erm erm g E X	1 3 5 6 7 7 7 8
B and Z and X and M verify 0 $ v P D - <eos>	erm erm erm erm erm no	1 3 5 6 7 13 14
8 and not : verify ' F V * h M H 8 <eos>	erm erm erm yes	1 3 4 12 13
T and z and 7 and w verify i # h y : <eos>	erm erm erm erm erm no	1 3 5 6 7 12 13
not v and n and j and X produce <eos>	erm erm erm erm z n j X	2 4 6 7 8 8 8 8 9
R and \ and not x and U produce <eos>	erm erm erm erm R \ L U	1 3 6 7 8 8 8 8 9
t or ? or K verify G 5 K t 7 C | u ? t <eos>	erm erm erm erm yes	1 3 4 5 15 16
< verify T 1 <eos>	erm erm no	0 1 3 4
h and i and L verify 0 X } i h L P <eos>	erm erm erm erm yes	1 3 4 5 12 13
F or X or L or G produce <eos>	erm erm erm erm X L	1 3 5 6 7 7 8
not B and not f and not q produce <eos>	erm erm erm n S A	2 5 7 8 8 8 9
not w and not D produce <eos>	erm erm s L	2 4 5 5 6
t and l and I and } verify t / } l I M ` d F 5 L <eos>	erm erm erm erm erm yes	1 3 5 6 7 18 19
& and not F produce <eos>	erm erm & t	1 3 4 4 5
U and not R produce <eos>	erm erm U N	1 3 4 4 5
= or p or D produce <eos>	erm erm erm = p D	1 3 4 5 5 5 6
L and 3 verify 3 L <eos>	erm erm erm yes	1 2 3 5 6
U and + and D and " produce <eos>	erm erm erm erm U " D +	1 3 5 6 7 7 7 7 8
5 or B or b or b produce <eos>	erm erm erm erm B 5 b b	1 3 5 6 7 7 7 7 8
u and H and t produce <eos>	erm erm erm t u H	1 3 4 5 5 5 6
y and z and g and e produce <eos>	erm erm erm erm z y g e	1 3 5 6 7 7 7 7 8
] or l produce <eos>	erm erm l ]	1 2 3 3 4
` or z produce <eos>	erm erm z	1 2 3 4
not J and not : and not d and not k produce <eos>	erm erm erm erm Z E a T	2 5 8 10 11 11 11 11 12
not m and not X and not ( verify } | Z l { j = <eos>	erm erm erm erm yes	2 5 7 8 15 16
k and not s verify ; O @ 4 , k $ n : <eos>	erm erm erm yes	1 3 4 13 14
not j and not ( and not v produce <eos>	erm erm erm > d J	2 5 7 8 8 8 9
7 verify D 6 7 <eos>	erm erm yes	0 1 4 5
b verify b 6 <eos>	erm erm yes	0 1 3 4
c and . and not ) and D verify r D k = ) Y 6 I . c U <eos>	erm erm erm erm erm yes	1 3 6 7 8 19 20
@ and i and not v produce <eos>	erm erm erm @ i E	1 3 5 6 6 6 7
R and ? verify U <eos>	erm erm erm no	1 2 3 4 5
s verify s 9 @ t < y <eos>	erm erm yes	0 1 7 8
q or 1 or F verify . ; ] q 1 O F <eos>	erm erm erm erm yes	1 3 4 5 12 13
r or , produce <eos>	erm erm ,	1 2 3 4
I and ] produce <eos>	erm erm I ]	1 2 3 3 4
] and I and 5 and I produce <eos>	erm erm erm erm ] I 5 I	1 3 5 6 7 7 7 7 8
6 verify D N P @ n <eos>	erm erm no	0 1 6 7
e or ` or Z produce <eos>	erm erm erm e	1 3 4 5 6
i or a produce <eos>	erm erm a i	1 2 3 3 4
l and , verify l , <eos>	erm erm erm yes	1 2 3 5 6
r and not G and not : verify L y I G : <eos>	erm erm erm erm no	1 4 6 7 12 13
J or [ produce <eos>	erm erm J [	1 2 3 3 4
U or k or 5 produce <eos>	erm erm erm U	1 3 4 5 6
x and not ^ and not ~ and not ) verify # Q < 3 J 2 y ^ ) ~ <eos>	erm erm erm erm erm no	1 4 7 9 10 20 21
} and v and F and 6 produce <eos>	erm erm erm erm v 6 F }	1 3 5 6 7 7 7 7 8
q and w and not g and not ) produce <eos>	erm erm erm erm q w R 5	1 3 6 8 9 9 9 9 10
+ and * and | produce <eos>	erm erm erm + * |	1 3 4 5 5 5 6
not O and ; produce <eos>	erm erm ) ;	2 3 4 4 5
; or [ produce <eos>	erm erm [	1 2 3 4
A or { or * produce <eos>	erm erm erm *	1 3 4 5 6
b or K produce <eos>	erm erm b	1 2 3 4
not < and not I and ` and not E produce <eos>	erm erm erm erm 2 n ` $	2 5 7 9 10 10 10 10 11
d and c and b produce <eos>	erm erm erm c d b	1 3 4 5 5 5 6
( and \ and B produce <eos>	erm erm erm B \ (	1 3 4 5 5 5 6
F or Q or K verify Q } d q ] n K ? <eos>	erm erm erm erm yes	1 3 4 5 13 14
X or u or O or V produce <eos>	erm erm erm erm O X	1 3 5 6 7 7 8
z and not q and Q verify i @ G ! s q <eos>	erm erm erm erm no	1 4 5 6 12 13
4 or { produce <eos>	erm erm 4 {	1 2 3 3 4
not F and not a and G produce <eos>	erm erm erm { 1 G	2 5 6 7 7 7 8
w and v and S verify 3 u N L [ U < <eos>	erm erm erm erm no	1 3 4 5 12 13
Q or I or ` produce <eos>	erm erm erm `	1 3 4 5 6
? or $ verify 0 <eos>	erm erm erm no	1 2 3 4 5
not : and not 2 verify o ! r & T h : <eos>	erm erm erm yes	2 4 5 12 13
, and - and e and s verify u 2 - ~ n <eos>	erm erm erm erm erm no	1 3 5 6 7 12 13
> or # produce <eos>	erm erm > #	1 2 3 3 4
+ or @ verify B @ 1 + y N <eos>	erm erm erm yes	1 2 3 9 10
e and 4 and 5 and 1 produce <eos>	erm erm erm erm 5 1 4 e	1 3 5 6 7 7 7 7 8
not 1 and not Q and not z and not W produce <eos>	erm erm erm erm p ' B F	2 5 8 10 11 11 11 11 12
not Q and not d produce <eos>	erm erm T &	2 4 5 5 6
q and not @ and _ produce <eos>	erm erm erm q f _	1 4 5 6 6 6 7
& and s and 8 produce <eos>	erm erm erm 8 & s	1 3 4 5 5 5 6
not ~ and not | and n and \ produce <eos>	erm erm erm erm w y n \	2 5 7 8 9 9 9 9 10
^ or 0 or Z verify o t Z G R <eos>	erm erm erm erm no	1 3 4 5 10 11
D and t and w and i verify D i t w <eos>	erm erm erm erm erm yes	1 3 5 6 7 11 12
not V and not ] and not / and X produce <eos>	erm erm erm erm S E 4 X	2 5 8 9 10 10 10 10 11
not * and not ! and not k produce <eos>	erm erm erm q \ ~	2 5 7 8 8 8 9
y and Q and v verify y X F Q H v O <eos>	erm erm erm erm yes	1 3 4 5 12 13
{ or : or T or q verify Y 9 T <eos>	erm erm erm erm erm yes	1 3 5 6 7 10 11
not C and not D and not E verify ; e % a > ' _ D C E <eos>	erm erm erm erm no	2 5 7 8 18 19
% or W or $ or / produce <eos>	erm erm erm erm W / %	1 3 5 6 7 7 7 8
9 or + produce <eos>	erm erm 9	1 2 3 4
not U and not q verify 0 . V E X & , <eos>	erm erm erm yes	2 4 5 12 13
G and y and # produce <eos>	erm erm erm y G #	1 3 4 5 5 5 6
i verify N < K X o k p <eos>	erm erm no	0 1 8 9
[ and = verify = { > [ U <eos>	erm erm erm yes	1 2 3 8 9
o verify O o <eos>	erm erm yes	0 1 3 4
< or Z or ! produce <eos>	erm erm erm ! Z <	1 3 4 5 5 5 6
_ and [ and ! and 3 produce <eos>	erm erm erm erm 3 _ ! [	1 3 5 6 7 7 7 7 8
not D and not 0 and not w verify > g # s 5 <eos>	erm erm erm erm yes	2 5 7 8 13 14
G verify U <eos>	erm erm no	0 1 2 3
not L and not _ and not - and not . verify 2 2 d > % B A ( e x <eos>	erm erm erm erm erm yes	2 5 8 10 11 21 22
D or Q produce <eos>	erm erm Q	1 2 3 4
G or o or l produce <eos>	erm erm erm l o	1 3 4 5 5 6
| and z and O and r verify r O | z <eos>	erm erm erm erm erm yes	1 3 5 6 7 11 12
< and 8 and 2 and not A produce <eos>	erm erm erm erm < 8 2 x	1 3 5 7 8 8 8 8 9
$ or 6 or R produce <eos>	erm erm erm 6 $	1 3 4 5 5 6
z and R and ( produce <eos>	erm erm erm ( z R	1 3 4 5 5 5 6
T verify c = s ? V 1 T <eos>	erm erm yes	0 1 8 9
u or r or 5 or ! verify l u <eos>	erm erm erm erm erm yes	1 3 5 6 7 9 10
not j and not v and not " and N produce <eos>	erm erm erm erm ` q S N	2 5 8 9 10 10 10 10 11
( and * produce <eos>	erm erm ( *	1 2 3 3 4
l and | and M and ) produce <eos>	erm erm erm erm M l | )	1 3 5 6 7 7 7 7 8
7 and ] and U and G produce <eos>	erm erm erm erm 7 U G ]	1 3 5 6 7 7 7 7 8
6 and \ verify ( b ? + <eos>	erm erm erm no	1 2 3 7 8
k and not ^ produce <eos>	erm erm k *	1 3 4 4 5
e and 5 and o produce <eos>	erm erm erm e o 5	1 3 4 5 5 5 6
q and not t and not p verify g C f V q S <eos>	erm erm erm erm yes	1 4 6 7 13 14
j or A produce <eos>	erm erm A	1 2 3 4
) and d and s and f produce <eos>	erm erm erm erm s d ) f	1 3 5 6 7 7 7 7 8
a or O verify ~ _ M <eos>	erm erm erm no	1 2 3 6 7
not q and \ produce <eos>	erm erm 4 \	2 3 4 4 5
S and Z and 0 produce <eos>	erm erm erm 0 S Z	1 3 4 5 5 5 6
| and p and y and 0 produce <eos>	erm erm erm erm p | 0 y	1 3 5 6 7 7 7 7 8
x and % and u produce <eos>	erm erm erm u % x	1 3 4 5 5 5 6
2 or / produce <eos>	erm erm 2	1 2 3 4
v and @ produce <eos>	erm erm @ v	1 2 3 3 4
$ and E and D and V verify E $ D V <eos>	erm erm erm erm erm yes	1 3 5 6 7 11 12
not O and not ^ produce <eos>	erm erm < [	2 4 5 5 6
^ or u or f or + produce <eos>	erm erm erm erm +	1 3 5 6 7 8
. and d and 4 and A verify ` X b z = <eos>	erm erm erm erm erm no	1 3 5 6 7 12 13
_ or s or " produce <eos>	erm erm erm "	1 3 4 5 6
/ and y and i produce <eos>	erm erm erm / y i	1 3 4 5 5 5 6
t and f and F produce <eos>	erm erm erm f F t	1 3 4 5 5 5 6
m or M verify # <eos>	erm erm erm no	1 2 3 4 5
5 and M and ) produce <eos>	erm erm erm M ) 5	1 3 4 5 5 5 6
H or i or m produce <eos>	erm erm erm m H i	1 3 4 5 5 5 6
z and v produce <eos>	erm erm v z	1 2 3 3 4
not g and not A verify , N N s $ % O A j g A <eos>	erm erm erm no	2 4 5 16 17
6 verify 3 E z x e <eos>	erm erm no	0 1 6 7
not ` and not } produce <eos>	erm erm 3 N	2 4 5 5 6
j or f or y produce <eos>	erm erm erm j	1 3 4 5 6
E and not F and not [ verify " 9 # | [ # v F [ <eos>	erm erm erm erm no	1 4 6 7 16 17
Z and ? verify ^ <eos>	erm erm erm no	1 2 3 4 5
C or K verify K 7 A > j d C <eos>	erm erm erm yes	1 2 3 10 11
) and 4 and C and 7 verify J / 4 & ) C R 7 <eos>	erm erm erm erm erm yes	1 3 5 6 7 15 16
" and & and W and n produce <eos>	erm erm erm erm " & W n	1 3 5 6 7 7 7 7 8
t or 8 or N or 7 produce <eos>	erm erm erm erm t 8	1 3 5 6 7 7 8
j verify 7 % Q C I P 4 <eos>	erm erm no	0 1 8 9
_ and i and 6 and h produce <eos>	erm erm erm erm i _ h 6	1 3 5 6 7 7 7 7 8
> or " or s or i produce <eos>	erm erm erm erm s	1 3 5 6 7 8
T verify T M <eos>	erm erm yes	0 1 3 4
not @ and D and not T and not } verify T c 2 $ < 4 * " t ; @ } T <eos>	erm erm erm erm erm no	2 4 7 9 10 23 24
not b and ! produce <eos>	erm erm i !	2 3 4 4 5
not K and not ! verify ) - w <eos>	erm erm erm yes	2 4 5 8 9
v and R and not z and \ verify + % f j z <eos>	erm erm erm erm erm no	1 3 6 7 8 13 14
s and C and C and not Q produce <eos>	erm erm erm erm s C C '	1 3 5 7 8 8 8 8 9
' verify 7 + ! ' <eos>	erm erm yes	0 1 5 6
) and 2 and [ and * verify [ ( * ) 2 < <eos>	erm erm erm erm erm yes	1 3 5 6 7 13 14
! or P verify D s Y * <eos>	erm erm erm no	1 2 3 7 8
not x and not e and not + and not K verify F D b r <eos>	erm erm erm erm erm yes	2 5 8 10 11 15 16
not / and not E and not ; verify ] y [ A M ? ` G ! p <eos>	erm erm erm erm yes	2 5 7 8 18 19
* and not . and not 3 and not ) verify Q g D e Y q y g O ) . 3 <eos>	erm erm erm erm erm no	1 4 7 9 10 22 23
= and [ and f and 0 produce <eos>	erm erm erm erm 0 f = [	1 3 5 6 7 7 7 7 8
not { and l and not ~ verify [ ? ) ( 9 { ~ <eos>	erm erm erm erm no	2 4 6 7 14 15
p and v and + and j verify c u <eos>	erm erm erm erm erm no	1 3 5 6 7 9 10
d and not G verify d h x + + <eos>	erm erm erm yes	1 3 4 9 10
I and P and j and B produce <eos>	erm erm erm erm P B I j	1 3 5 6 7 7 7 7 8
u and Y and / produce <eos>	erm erm erm u / Y	1 3 4 5 5 5 6
4 or a or c or ; produce <eos>	erm erm erm erm a c ; 4	1 3 5 6 7 7 7 7 8
1 and Q and ] and T produce <eos>	erm erm erm erm 1 ] Q T	1 3 5 6 7 7 7 7 8
S and x verify x S ] X 4 <eos>	erm erm erm yes	1 2 3 8 9
N or \ verify N \ <eos>	erm erm erm yes	1 2 3 5 6
u and ) and x produce <eos>	erm erm erm x u )	1 3 4 5 5 5 6
not % and not S and not T produce <eos>	erm erm erm W K G	2 5 7 8 8 8 9
T and k and I produce <eos>	erm erm erm I k T	1 3 4 5 5 5 6
[ or J or n produce <eos>	erm erm erm n	1 3 4 5 6
Q or A produce <eos>	erm erm Q	1 2 3 4
t or : verify : v <eos>	erm erm erm yes	1 2 3 5 6
9 verify e 9 8 <eos>	erm erm yes	0 1 4 5
H and h produce <eos>	erm erm H h	1 2 3 3 4
^ and y and r and X verify , <eos>	erm erm erm erm erm no	1 3 5 6 7 8 9
e verify e 7 Q X <eos>	erm erm yes	0 1 5 6
? or ( or X or ' verify ? ( <eos>	erm erm erm erm erm yes	1 3 5 6 7 9 10
\ and not | verify * e V | <eos>	erm erm erm no	1 3 4 8 9
not l and not e and not ^ produce <eos>	erm erm erm 3 C /	2 5 7 8 8 8 9
7 or L or - or t produce <eos>	erm erm erm erm 7	1 3 5 6 7 8
Q verify Q <eos>	erm erm yes	0 1 2 3
v or & or = produce <eos>	erm erm erm &	1 3 4 5 6
6 verify T v B <eos>	erm erm no	0 1 4 5
not d and _ produce <eos>	erm erm L _	2 3 4 4 5
k and { and B produce <eos>	erm erm erm k { B	1 3 4 5 5 5 6
g or m produce <eos>	erm erm m g	1 2 3 3 4
not T and not 0 verify @ : 5 w r 3 A > x <eos>	erm erm erm yes	2 4 5 14 15
# or | or Y or G produce <eos>	erm erm erm erm Y G # |	1 3 5 6 7 7 7 7 8
f verify @ 1 f > <eos>	erm erm yes	0 1 5 6
3 and L and . and n produce <eos>	erm erm erm erm . L n 3	1 3 5 6 7 7 7 7 8
not 7 and not = and not t and G produce <eos>	erm erm erm erm M A b G	2 5 8 9 10 10 10 10 11
7 verify 1 $ n 7 ~ . / <eos>	erm erm yes	0 1 8 9
o and @ produce <eos>	erm erm @ o	1 2 3 3 4
; and i verify i b ; <eos>	erm erm erm yes	1 2 3 6 7
: or $ produce <eos>	erm erm $ :	1 2 3 3 4
, verify ] <eos>	erm erm no	0 1 2 3
P or z or w or # verify # z <eos>	erm erm erm erm erm yes	1 3 5 6 7 9 10
) or U or > verify g U k ( <eos>	erm erm erm erm yes	1 3 4 5 9 10
# or . or v verify < 6 <eos>	erm erm erm erm no	1 3 4 5 7 8
^ or r or f or s produce <eos>	erm erm erm erm r f ^	1 3 5 6 7 7 7 8
not # and W verify W y <eos>	erm erm erm yes	2 3 4 6 7
, or E or 7 or " produce <eos>	erm erm erm erm E " , 7	1 3 5 6 7 7 7 7 8
S or p or [ produce <eos>	erm erm erm S [	1 3 4 5 5 6
4 and D and " and e verify i 4 e " X D { | : <eos>	erm erm erm erm erm yes	1 3 5 6 7 16 17
not / and not S and 6 verify j ] 7 : e | S / <eos>	erm erm erm erm no	2 5 6 7 15 16
m and w and M produce <eos>	erm erm erm w m M	1 3 4 5 5 5 6
x verify < e K f : \ C <eos>	erm erm no	0 1 8 9
U or ) or B verify 4 v B b U @ f <eos>	erm erm erm erm yes	1 3 4 5 12 13
E and B and S produce <eos>	erm erm erm S B E	1 3 4 5 5 5 6
f or x produce <eos>	erm erm x	1 2 3 4
x and u and ( produce <eos>	erm erm erm u x (	1 3 4 5 5 5 6
A or : or " verify " <eos>	erm erm erm erm no	1 3 4 5 6 7
not 1 and e produce <eos>	erm erm H e	2 3 4 4 5
: verify F } q : 3 y [ <eos>	erm erm yes	0 1 8 9
d and not H and not < and not c produce <eos>	erm erm erm erm d G 3 [	1 4 7 9 10 10 10 10 11
h or C produce <eos>	erm erm h C	1 2 3 3 4
O verify w { p f g i o <eos>	erm erm no	0 1 8 9
2 or E or ^ verify E ^ <eos>	erm erm erm erm yes	1 3 4 5 7 8
not ) and not z and X verify ^ E & , * # S * ) z <eos>	erm erm erm erm no	2 5 6 7 17 18
} verify Q } { U 2 & <eos>	erm erm yes	0 1 7 8
not W and 6 produce <eos>	erm erm ? 6	2 3 4 4 5
< or i verify i " O < p m 0 + <eos>	erm erm erm yes	1 2 3 11 12
R and n produce <eos>	erm erm R n	1 2 3 3 4
not G and not M and not > verify W j ^ G M > <eos>	erm erm erm erm no	2 5 7 8 14 15
W or v or s or i produce <eos>	erm erm erm erm W	1 3 5 6 7 8
= verify = k 4 ' / <eos>	erm erm yes	0 1 6 7
\ and P and a verify a P \ H ! ( m <eos>	erm erm erm erm yes	1 3 4 5 12 13
d or J verify 1 d X <eos>	erm erm erm yes	1 2 3 6 7
- and @ and n and O verify ( + - n O @ <eos>	erm erm erm erm erm yes	1 3 5 6 7 13 14
u and U and x and ! verify ? <eos>	erm erm erm erm erm no	1 3 5 6 7 8 9
X or ~ produce <eos>	erm erm ~ X	1 2 3 3 4
K and c produce <eos>	erm erm K c	1 2 3 3 4
not / and not R produce <eos>	erm erm B 1	2 4 5 5 6
not q and a produce <eos>	erm erm ) a	2 3 4 4 5
^ or 2 or Z or 7 produce <eos>	erm erm erm erm Z ^	1 3 5 6 7 7 8
s and t verify M N o <eos>	erm erm erm no	1 2 3 6 7
q verify v w j 3 h [ <eos>	erm erm no	0 1 7 8
p or P verify " g J N G <eos>	erm erm erm no	1 2 3 8 9
" and Q and _ produce <eos>	erm erm erm _ Q "	1 3 4 5 5 5 6
j and not w verify T j p <eos>	erm erm erm yes	1 3 4 7 8
not Z and ) produce <eos>	erm erm ( )	2 3 4 4 5
u or b or f or ! verify y D l <eos>	erm erm erm erm erm no	1 3 5 6 7 10 11
B and ~ and N produce <eos>	erm erm erm N ~ B	1 3 4 5 5 5 6
3 or x or y verify [ ) D 2 x d i M <eos>	erm erm erm erm yes	1 3 4 5 13 14
not | and not F produce <eos>	erm erm } ~	2 4 5 5 6
9 verify F Q <eos>	erm erm no	0 1 3 4
[ or g verify n <eos>	erm erm erm no	1 2 3 4 5
k verify t k + y ~ U # <eos>	erm erm yes	0 1 8 9
7 or ^ or K or a verify 2 <eos>	erm erm erm erm erm no	1 3 5 6 7 8 9
not i and not & verify % V { f & i <eos>	erm erm erm no	2 4 5 11 12
8 and _ and * produce <eos>	erm erm erm _ 8 *	1 3 4 5 5 5 6
V or | or M produce <eos>	erm erm erm V M |	1 3 4 5 5 5 6
~ and @ verify + m ] G ~ . @ > 0 <eos>	erm erm erm yes	1 2 3 12 13
f or S produce <eos>	erm erm f	1 2 3 4
not b and not 6 and not 2 and not o produce <eos>	erm erm erm erm O = 0 7	2 5 8 10 11 11 11 11 12
( verify Y t < : / f <eos>	erm erm no	0 1 7 8
not a and not D and not " and p produce <eos>	erm erm erm erm ? H s p	2 5 8 9 10 10 10 10 11
' or H or { produce <eos>	erm erm erm '	1 3 4 5 6
m and ( and 8 verify 8 " Y ( m 5 j <eos>	erm erm erm erm yes	1 3 4 5 12 13
H or / verify Q H / <eos>	erm erm erm yes	1 2 3 6 7
2 or C produce <eos>	erm erm C	1 2 3 4
N or B or * produce <eos>	erm erm erm N *	1 3 4 5 5 6
g verify 3 % X 5 <eos>	erm erm no	0 1 5 6
not A and not ; and not . verify P , 5 f ( / | 1 ; . A <eos>	erm erm erm erm no	2 5 7 8 19 20
6 or T or P or U produce <eos>	erm erm erm erm T U 6 P	1 3 5 6 7 7 7 7 8
{ verify - { 3 b <eos>	erm erm yes	0 1 5 6
V and t produce <eos>	erm erm t V	1 2 3 3 4
o or j or ^ verify ^ j o <eos>	erm erm erm erm yes	1 3 4 5 8 9
" and < and not @ produce <eos>	erm erm erm " < _	1 3 5 6 6 6 7
A and E and ~ verify d > M ~ 1 A E <eos>	erm erm erm erm yes	1 3 4 5 12 13
n and not R produce <eos>	erm erm n L	1 3 4 4 5
7 or W or _ produce <eos>	erm erm erm 7 _	1 3 4 5 5 6
F and ) and ^ and L produce <eos>	erm erm erm erm F ^ ) L	1 3 5 6 7 7 7 7 8
K or > or ] or . produce <eos>	erm erm erm erm > .	1 3 5 6 7 7 8
t and not " and E verify E t K x <eos>	erm erm erm erm yes	1 4 5 6 10 11
not / and not Z produce <eos>	erm erm 4 :	2 4 5 5 6
i or $ or P or G produce <eos>	erm erm erm erm G P $ i	1 3 5 6 7 7 7 7 8
o and z and w produce <eos>	erm erm erm w z o	1 3 4 5 5 5 6
> or B or P or v verify u <eos>	erm erm erm erm erm no	1 3 5 6 7 8 9
z verify z <eos>	erm erm yes	0 1 2 3
> or 0 or + produce <eos>	erm erm erm + > 0	1 3 4 5 5 5 6
not u and @ and 9 produce <eos>	erm erm erm h @ 9	2 4 5 6 6 6 7
not L and not ` verify M c O P X P : T F <eos>	erm erm erm yes	2 4 5 14 15
g and ( and r and ! produce <eos>	erm erm erm erm g r ! (	1 3 5 6 7 7 7 7 8
not + and not Z verify P 7 P K e U ! + Z <eos>	erm erm erm no	2 4 5 14 15
not e and Z verify M u # v w i e <eos>	erm erm erm no	2 3 4 11 12
W and not 4 and y produce <eos>	erm erm erm W < y	1 4 5 6 6 6 7
T and not ' and not N produce <eos>	erm erm erm T B T	1 4 6 7 7 7 8
$ and ) verify I <eos>	erm erm erm no	1 2 3 4 5
j or x verify ` ] o e <eos>	erm erm erm no	1 2 3 7 8
Q and u and 6 and 5 produce <eos>	erm erm erm erm 5 6 Q u	1 3 5 6 7 7 7 7 8
I verify 4 ; % <eos>	erm erm no	0 1 4 5
5 and " and 9 verify c D n ^ o <eos>	erm erm erm erm no	1 3 4 5 10 11
6 and 1 and p verify 6 i p 1 <eos>	erm erm erm erm yes	1 3 4 5 9 10
f or | or * produce <eos>	erm erm erm * | f	1 3 4 5 5 5 6
Y or V or 6 verify _ h <eos>	erm erm erm erm no	1 3 4 5 7 8
S or O or A or d verify . % G E " <eos>	erm erm erm erm erm no	1 3 5 6 7 12 13
\ and | and D verify | ( i a D I o \ <eos>	erm erm erm erm yes	1 3 4 5 13 14
B and not : and V produce <eos>	erm erm erm B , V	1 4 5 6 6 6 7
x and not E and not v and 4 produce <eos>	erm erm erm erm x " ? 4	1 4 7 8 9 9 9 9 10
not Z and Q produce <eos>	erm erm c Q	2 3 4 4 5
not 4 and 9 and } and h verify % } h X & J H 9 <eos>	erm erm erm erm erm yes	2 4 6 7 8 16 17
I or 5 verify g M 2 ( R _ <eos>	erm erm erm no	1 2 3 9 10
' and E and a and j verify T ' < & / a $ j E 0 <eos>	erm erm erm erm erm yes	1 3 5 6 7 17 18
J or 2 or { verify p Z R N h Y <eos>	erm erm erm erm no	1 3 4 5 11 12
not 4 and 6 and not l verify ; 6 d <eos>	erm erm erm erm yes	2 4 6 7 10 11
x and . and e verify 3 <eos>	erm erm erm erm no	1 3 4 5 6 7
not ~ and not A and not # verify T { e b ` ~ # A <eos>	erm erm erm erm no	2 5 7 8 16 17
h or d or 7 or L verify v ; <eos>	erm erm erm erm erm no	1 3 5 6 7 9 10
= and not ~ produce <eos>	erm erm = ?	1 3 4 4 5
W or @ or * verify - q v W ] 5 <eos>	erm erm erm erm no	1 3 4 5 11 12
s verify $ s { D <eos>	erm erm yes	0 1 5 6
M and d produce <eos>	erm erm d M	1 2 3 3 4
u and * and g and M produce <eos>	erm erm erm erm g M u *	1 3 5 6 7 7 7 7 8
e and # produce <eos>	erm erm # e	1 2 3 3 4
j and not K and E and not 3 produce <eos>	erm erm erm erm j 6 E C	1 4 6 8 9 9 9 9 10
h and _ produce <eos>	erm erm h _	1 2 3 3 4
M verify | P w . - ^ <eos>	erm erm no	0 1 7 8
& or E produce <eos>	erm erm &	1 2 3 4
P and 2 and p produce <eos>	erm erm erm p P 2	1 3 4 5 5 5 6
Q or q produce <eos>	erm erm Q	1 2 3 4
A verify A <eos>	erm erm yes	0 1 2 3
y and ) and 6 and a verify . ( 5 $ <eos>	erm erm erm erm erm no	1 3 5 6 7 11 12
not @ and not 2 and # produce <eos>	erm erm erm R n #	2 5 6 7 7 7 8
M and k and s and V produce <eos>	erm erm erm erm s M V k	1 3 5 6 7 7 7 7 8
t and O and y and s produce <eos>	erm erm erm erm s t O y	1 3 5 6 7 7 7 7 8
A verify ` t 7 c A X 4 q <eos>	erm erm yes	0 1 9 10
F and not * and a produce <eos>	erm erm erm F o a	1 4 5 6 6 6 7
not r and W produce <eos>	erm erm N W	2 3 4 4 5
3 and \ and e and @ produce <eos>	erm erm erm erm @ e 3 \	1 3 5 6 7 7 7 7 8
b verify / W M U <eos>	erm erm no	0 1 5 6
a and 4 produce <eos>	erm erm a 4	1 2 3 3 4
P verify T <eos>	erm erm no	0 1 2 3
E and U produce <eos>	erm erm U E	1 2 3 3 4
not w and not 7 and not o and not 4 produce <eos>	erm erm erm erm d U = `	2 5 8 10 11 11 11 11 12
- and R and k and U verify [ <eos>	erm erm erm erm erm no	1 3 5 6 7 8 9
A or W or . or \ produce <eos>	erm erm erm erm \ . A W	1 3 5 6 7 7 7 7 8
v verify 6 7 Q I <eos>	erm erm no	0 1 5 6
~ and c produce <eos>	erm erm ~ c	1 2 3 3 4
+ and t verify + J t k u e <eos>	erm erm erm yes	1 2 3 9 10
9 and not f and not f and not 3 produce <eos>	erm erm erm erm 9 9 \ d	1 4 7 9 10 10 10 10 11
3 and n and not W and not ) produce <eos>	erm erm erm erm 3 n _ V	1 3 6 8 9 9 9 9 10
not V and not t and not > produce <eos>	erm erm erm 4 N F	2 5 7 8 8 8 9
not j and not E and not 1 and not k produce <eos>	erm erm erm erm \ l e z	2 5 8 10 11 11 11 11 12
~ and not b produce <eos>	erm erm ~ c	1 3 4 4 5
# or | produce <eos>	erm erm |	1 2 3 4
y verify y c E <eos>	erm erm yes	0 1 4 5
C or P verify n $ u , h <eos>	erm erm erm no	1 2 3 8 9
